return_id,order_id,product_id,return_date,reason
R20807,O27355,P0111,2024-10-09,Late delivery
R20808,O27355,P0344,2024-10-12,Late delivery
R20809,O27359,P0485,2025-04-04,Wrong item
R20810,O27359,P0778,2025-04-09,Late delivery
R20811,O27359,P0798,2025-04-07,Wrong item
R20812,O27359,P0928,2025-04-09,Damaged item
R20813,O27359,P0560,2025-04-06,Damaged item
R20814,O27362,P0828,2023-07-29,Damaged item
R20815,O27362,P0476,2023-07-27,Wrong item
R20816,O27362,P0150,2023-07-29,Wrong item
R20817,O27366,P0182,2024-10-19,Late delivery
R20818,O27366,P0262,2024-10-31,Late delivery
R20819,O27371,P0671,2024-06-23,Late delivery
R20820,O27371,P0392,2024-06-26,Late delivery
R20821,O27371,P0059,2024-06-19,No longer needed
R20822,O27371,P0014,2024-06-18,Late delivery
R20823,O27371,P0136,2024-06-24,Late delivery
R20824,O27380,P0993,2024-09-11,No longer needed
R20825,O27380,P0319,2024-09-15,Wrong item
R20826,O27382,P0584,2024-02-14,Damaged item
R20827,O27382,P0372,2024-02-25,Wrong item
R20828,O27382,P0500,2024-02-15,Damaged item
R20829,O27382,P0013,2024-02-20,Wrong item
R20830,O27382,P0385,2024-02-19,Late delivery
R20831,O27386,P0170,2024-08-13,Wrong item
R20832,O27386,P0383,2024-08-07,Damaged item
R20833,O27386,P0684,2024-08-10,No longer needed
R20834,O27387,P0411,2023-10-11,No longer needed
R20835,O27387,P0687,2023-10-11,Late delivery
R20836,O27387,P0715,2023-10-05,No longer needed
R20837,O27387,P0015,2023-10-05,Late delivery
R20838,O27390,P0205,2024-12-07,Late delivery
R20839,O27390,P0689,2024-12-07,Damaged item
R20840,O27390,P0752,2024-12-04,Wrong item
R20841,O27390,P0627,2024-12-06,No longer needed
R20842,O27390,P0588,2024-12-13,Late delivery
R20843,O27391,P0064,2024-08-19,Late delivery
R20844,O27391,P0440,2024-08-12,Damaged item
R20845,O27391,P0711,2024-08-08,Damaged item
R20846,O27393,P0802,2024-10-06,Late delivery
R20847,O27393,P0887,2024-10-07,Wrong item
R20848,O27394,P0683,2024-01-13,Wrong item
R20849,O27394,P0718,2024-01-11,Damaged item
R20850,O27395,P0007,2024-08-04,Damaged item
R20851,O27396,P0260,2023-05-16,No longer needed
R20852,O27396,P0264,2023-05-12,Late delivery
R20853,O27396,P0663,2023-05-08,No longer needed
R20854,O27398,P0929,2025-02-18,Late delivery
R20855,O27398,P0842,2025-02-18,Damaged item
R20856,O27405,P0921,2023-05-08,Late delivery
R20857,O27405,P0793,2023-05-05,No longer needed
R20858,O27405,P0135,2023-05-07,Late delivery
R20859,O27405,P0597,2023-05-08,No longer needed
R20860,O27406,P0061,2023-09-14,Wrong item
R20861,O27426,P0189,2023-06-05,Wrong item
R20862,O27426,P0538,2023-05-29,Damaged item
R20863,O27426,P0488,2023-06-01,Wrong item
R20864,O27426,P0289,2023-06-05,Late delivery
R20865,O27436,P0750,2024-02-24,No longer needed
R20866,O27440,P0173,2024-07-27,Damaged item
R20867,O27440,P0847,2024-07-28,Wrong item
R20868,O27440,P0169,2024-07-24,Late delivery
R20869,O27440,P0705,2024-07-19,Late delivery
R20870,O27440,P0719,2024-07-19,Late delivery
R20871,O27443,P0326,2024-01-04,Damaged item
R20872,O27443,P0538,2024-01-08,Damaged item
R20873,O27444,P0603,2023-10-13,No longer needed
R20874,O27444,P0163,2023-10-09,Damaged item
R20875,O27444,P0343,2023-10-05,Damaged item
R20876,O27446,P0215,2024-03-13,Damaged item
R20877,O27446,P0013,2024-03-16,Late delivery
R20878,O27446,P0570,2024-03-05,Damaged item
R20879,O27446,P0413,2024-03-14,Wrong item
R20880,O27446,P0726,2024-03-12,Wrong item
R20881,O27449,P0816,2024-10-22,Damaged item
R20882,O27449,P0225,2024-10-23,Wrong item
R20883,O27449,P0810,2024-10-30,Late delivery
R20884,O27450,P0184,2023-09-06,Late delivery
R20885,O27450,P0172,2023-09-15,Wrong item
R20886,O27450,P0077,2023-09-06,Late delivery
R20887,O27450,P0459,2023-09-06,No longer needed
R20888,O27455,P0192,2024-06-20,No longer needed
R20889,O27455,P0523,2024-06-20,Late delivery
R20890,O27455,P0526,2024-06-27,Wrong item
R20891,O27460,P0582,2024-08-03,No longer needed
R20892,O27460,P0708,2024-08-05,Wrong item
R20893,O27460,P0672,2024-08-01,Damaged item
R20894,O27460,P0811,2024-08-03,Wrong item
R20895,O27462,P0073,2023-08-18,Late delivery
R20896,O27462,P0828,2023-08-19,Wrong item
R20897,O27462,P0569,2023-08-18,No longer needed
R20898,O27462,P0009,2023-08-11,Late delivery
R20899,O27463,P0135,2023-04-22,Wrong item
R20900,O27463,P0811,2023-05-01,No longer needed
R20901,O27463,P0827,2023-04-28,Late delivery
R20902,O27463,P0546,2023-04-30,Late delivery
R20903,O27470,P0171,2025-01-23,No longer needed
R20904,O27472,P0015,2024-04-06,No longer needed
R20905,O27473,P0314,2023-06-20,Damaged item
R20906,O27473,P0550,2023-06-23,Damaged item
R20907,O27478,P0078,2023-10-05,Wrong item
R20908,O27478,P0027,2023-10-01,Wrong item
R20909,O27478,P0536,2023-10-11,Damaged item
R20910,O27485,P0802,2024-05-13,No longer needed
R20911,O27492,P0572,2024-11-20,Wrong item
R20912,O27492,P0164,2024-11-18,Damaged item
R20913,O27492,P0460,2024-11-17,Wrong item
R20914,O27492,P0170,2024-11-26,Damaged item
R20915,O27492,P0337,2024-11-18,Late delivery
R20916,O27494,P0305,2024-03-26,Damaged item
R20917,O27501,P0772,2025-03-24,Damaged item
R20918,O27506,P0675,2023-12-22,Wrong item
R20919,O27506,P0835,2023-12-13,Late delivery
R20920,O27506,P0648,2023-12-19,Wrong item
R20921,O27506,P0558,2023-12-22,Damaged item
R20922,O27506,P0887,2023-12-21,No longer needed
R20923,O27508,P0264,2024-03-08,Late delivery
R20924,O27508,P0312,2024-03-14,No longer needed
R20925,O27508,P0766,2024-03-17,No longer needed
R20926,O27508,P0384,2024-03-06,No longer needed
R20927,O27508,P0155,2024-03-15,Wrong item
R20928,O27511,P0392,2024-03-11,Damaged item
R20929,O27511,P0520,2024-03-16,No longer needed
R20930,O27511,P0448,2024-03-17,Wrong item
R20931,O27515,P0798,2023-09-07,Wrong item
R20932,O27515,P0623,2023-09-09,Damaged item
R20933,O27515,P0602,2023-09-08,Late delivery
R20934,O27515,P0527,2023-08-31,Late delivery
R20935,O27515,P0861,2023-09-04,Late delivery
R20936,O27520,P0097,2024-09-25,Damaged item
R20937,O27520,P0758,2024-09-23,Damaged item
R20938,O27520,P0629,2024-09-22,No longer needed
R20939,O27520,P0544,2024-09-14,No longer needed
R20940,O27520,P0693,2024-09-21,Wrong item
R20941,O27528,P0903,2024-04-22,Late delivery
R20942,O27529,P0289,2024-09-29,Damaged item
R20943,O27529,P0381,2024-09-27,Wrong item
R20944,O27529,P0369,2024-09-21,Wrong item
R20945,O27532,P0962,2024-08-16,Late delivery
R20946,O27532,P0210,2024-08-13,Wrong item
R20947,O27532,P0813,2024-08-17,Wrong item
R20948,O27544,P0930,2023-12-09,Late delivery
R20949,O27548,P0165,2023-10-28,Late delivery
R20950,O27548,P0551,2023-11-02,Wrong item
R20951,O27548,P0926,2023-11-02,No longer needed
R20952,O27548,P0085,2023-10-22,Wrong item
R20953,O27548,P0346,2023-10-28,No longer needed
R20954,O27550,P0877,2024-03-09,Wrong item
R20955,O27550,P0445,2024-03-07,Damaged item
R20956,O27550,P0552,2024-03-09,Damaged item
R20957,O27550,P0973,2024-03-12,No longer needed
R20958,O27550,P0981,2024-02-29,Damaged item
R20959,O27555,P0429,2025-03-05,Wrong item
R20960,O27555,P0618,2025-02-27,Wrong item
R20961,O27555,P0805,2025-03-01,No longer needed
R20962,O27555,P0313,2025-03-02,Damaged item
R20963,O27560,P0329,2024-06-15,Late delivery
R20964,O27560,P0499,2024-06-21,Damaged item
R20965,O27560,P0229,2024-06-13,No longer needed
R20966,O27562,P0477,2024-05-08,Wrong item
R20967,O27562,P0247,2024-05-09,Damaged item
R20968,O27562,P0925,2024-05-16,No longer needed
R20969,O27562,P0709,2024-05-07,Late delivery
R20970,O27564,P0681,2024-12-03,Late delivery
R20971,O27564,P0836,2024-12-02,Late delivery
R20972,O27564,P0065,2024-11-28,Late delivery
R20973,O27565,P0516,2024-03-13,Late delivery
R20974,O27565,P0414,2024-03-14,Damaged item
R20975,O27575,P0554,2023-10-02,Late delivery
R20976,O27578,P0631,2023-11-19,Late delivery
R20977,O27578,P0328,2023-11-15,Damaged item
R20978,O27581,P0951,2023-06-22,Damaged item
R20979,O27581,P0399,2023-06-11,Wrong item
R20980,O27581,P0578,2023-06-16,Late delivery
R20981,O27581,P0254,2023-06-22,Damaged item
R20982,O27588,P0403,2023-11-28,Damaged item
R20983,O27588,P0038,2023-11-24,No longer needed
R20984,O27589,P0307,2023-12-03,No longer needed
R20985,O27589,P0277,2023-12-03,No longer needed
R20986,O27589,P0206,2023-11-26,No longer needed
R20987,O27593,P0104,2023-08-13,Damaged item
R20988,O27593,P0074,2023-08-18,Wrong item
R20989,O27597,P0697,2025-03-05,Damaged item
R20990,O27597,P0749,2025-03-03,Late delivery
R20991,O27597,P0932,2025-03-05,Damaged item
R20992,O27597,P0961,2025-03-05,Wrong item
R20993,O27598,P0556,2025-03-18,No longer needed
R20994,O27598,P0810,2025-03-14,No longer needed
R20995,O27598,P0738,2025-03-14,No longer needed
R20996,O27598,P0194,2025-03-12,No longer needed
R20997,O27598,P0170,2025-03-12,Wrong item
R20998,O27602,P0692,2023-11-21,Wrong item
R20999,O27602,P0392,2023-11-27,No longer needed
R21000,O27602,P0710,2023-11-19,Late delivery
R21001,O27602,P0140,2023-11-24,Late delivery
R21002,O27602,P0509,2023-11-22,Damaged item
R21003,O27603,P0137,2024-05-26,Wrong item
R21004,O27603,P0043,2024-06-01,Late delivery
R21005,O27603,P0890,2024-05-30,Late delivery
R21006,O27603,P0703,2024-06-03,No longer needed
R21007,O27603,P0345,2024-05-31,Late delivery
R21008,O27606,P0594,2024-07-07,Damaged item
R21009,O27606,P0877,2024-07-05,Wrong item
R21010,O27606,P0556,2024-07-03,Damaged item
R21011,O27606,P0852,2024-07-04,Wrong item
R21012,O27607,P0288,2024-07-24,Wrong item
R21013,O27612,P0667,2023-12-29,Late delivery
R21014,O27614,P0377,2023-12-31,No longer needed
R21015,O27614,P0075,2024-01-03,Damaged item
R21016,O27614,P0683,2024-01-02,Damaged item
R21017,O27620,P0489,2024-07-19,Damaged item
R21018,O27621,P0300,2024-02-24,Late delivery
R21019,O27621,P0964,2024-02-26,No longer needed
R21020,O27621,P0136,2024-02-23,Damaged item
R21021,O27622,P0799,2023-06-18,Late delivery
R21022,O27622,P0789,2023-06-12,No longer needed
R21023,O27624,P0931,2025-04-06,Damaged item
R21024,O27624,P0032,2025-04-06,No longer needed
R21025,O27624,P0223,2025-04-11,Late delivery
R21026,O27625,P0014,2023-09-14,Damaged item
R21027,O27625,P0480,2023-09-24,Wrong item
R21028,O27629,P0323,2024-12-10,No longer needed
R21029,O27636,P0155,2024-08-17,Damaged item
R21030,O27637,P0311,2024-03-17,Late delivery
R21031,O27637,P0002,2024-03-16,No longer needed
R21032,O27637,P0933,2024-03-17,Late delivery
R21033,O27646,P0200,2024-10-12,Damaged item
R21034,O27646,P0471,2024-10-15,Damaged item
R21035,O27647,P0476,2024-10-28,Damaged item
R21036,O27647,P0582,2024-10-29,Damaged item
R21037,O27652,P0691,2024-09-24,No longer needed
R21038,O27652,P0323,2024-09-26,Late delivery
R21039,O27652,P0138,2024-09-22,No longer needed
R21040,O27652,P0926,2024-09-16,Damaged item
R21041,O27652,P0167,2024-09-25,No longer needed
R21042,O27655,P0411,2023-11-24,No longer needed
R21043,O27656,P0455,2023-11-22,Wrong item
R21044,O27656,P0003,2023-11-14,Wrong item
R21045,O27656,P0305,2023-11-17,Late delivery
R21046,O27656,P0609,2023-11-18,No longer needed
R21047,O27661,P0378,2024-08-05,No longer needed
R21048,O27661,P0427,2024-07-28,No longer needed
R21049,O27661,P0186,2024-07-26,Damaged item
R21050,O27663,P0443,2023-08-17,Damaged item
R21051,O27663,P0029,2023-08-18,Damaged item
R21052,O27669,P0856,2024-07-13,Damaged item
R21053,O27669,P0430,2024-07-22,Wrong item
R21054,O27669,P0511,2024-07-22,Late delivery
R21055,O27670,P0356,2023-09-24,Damaged item
R21056,O27670,P0636,2023-10-02,No longer needed
R21057,O27670,P0739,2023-09-21,Wrong item
R21058,O27670,P0025,2023-09-29,No longer needed
R21059,O27672,P0624,2023-10-10,No longer needed
R21060,O27672,P0755,2023-10-17,Damaged item
R21061,O27672,P0438,2023-10-13,Damaged item
R21062,O27672,P0971,2023-10-11,Wrong item
R21063,O27674,P0790,2023-06-30,Wrong item
R21064,O27674,P0072,2023-06-23,Late delivery
R21065,O27674,P0803,2023-06-20,Late delivery
R21066,O27674,P0874,2023-06-22,Wrong item
R21067,O27675,P0583,2025-01-10,Damaged item
R21068,O27675,P0590,2025-01-01,Damaged item
R21069,O27675,P0729,2025-01-13,No longer needed
R21070,O27675,P0179,2025-01-06,No longer needed
R21071,O27677,P0469,2023-11-14,No longer needed
R21072,O27677,P0474,2023-11-13,Late delivery
R21073,O27677,P0786,2023-11-12,Late delivery
R21074,O27678,P0437,2023-09-24,Damaged item
R21075,O27685,P0603,2023-11-06,Late delivery
R21076,O27687,P0971,2023-11-23,Wrong item
R21077,O27690,P0943,2024-03-16,Damaged item
R21078,O27690,P0774,2024-03-20,No longer needed
R21079,O27690,P0240,2024-03-25,Damaged item
R21080,O27690,P0206,2024-03-18,Late delivery
R21081,O27690,P0713,2024-03-22,Late delivery
R21082,O27693,P0311,2024-02-19,Wrong item
R21083,O27693,P0715,2024-02-20,No longer needed
R21084,O27693,P0253,2024-02-13,Late delivery
R21085,O27693,P0817,2024-02-15,Late delivery
R21086,O27696,P0831,2025-01-03,Damaged item
R21087,O27696,P0571,2025-01-06,No longer needed
R21088,O27698,P0368,2023-04-13,Damaged item
R21089,O27698,P0221,2023-04-24,Late delivery
R21090,O27698,P0238,2023-04-17,Late delivery
R21091,O27698,P0448,2023-04-20,No longer needed
R21092,O27712,P0847,2024-12-29,Late delivery
R21093,O27712,P0595,2024-12-18,Late delivery
R21094,O27712,P0220,2024-12-26,Damaged item
R21095,O27712,P0084,2024-12-23,Wrong item
R21096,O27712,P0003,2024-12-25,Damaged item
R21097,O27718,P0681,2023-10-13,Wrong item
R21098,O27718,P0467,2023-10-13,Damaged item
R21099,O27718,P0290,2023-10-08,Late delivery
R21100,O27721,P0474,2024-03-24,Wrong item
R21101,O27721,P0983,2024-03-22,No longer needed
R21102,O27721,P0264,2024-03-16,Damaged item
R21103,O27728,P0026,2024-06-11,Damaged item
R21104,O27728,P0437,2024-06-14,Damaged item
R21105,O27728,P0848,2024-06-13,Damaged item
R21106,O27729,P0935,2024-03-06,No longer needed
R21107,O27729,P0603,2024-03-10,Late delivery
R21108,O27729,P0726,2024-03-12,Wrong item
R21109,O27731,P0612,2023-04-29,Late delivery
R21110,O27731,P0762,2023-04-23,Late delivery
R21111,O27732,P0851,2024-02-25,Wrong item
R21112,O27732,P0345,2024-03-02,Wrong item
R21113,O27735,P0227,2023-12-12,No longer needed
R21114,O27735,P0594,2023-12-18,Damaged item
R21115,O27735,P0884,2023-12-13,Wrong item
R21116,O27735,P0086,2023-12-18,Late delivery
R21117,O27738,P0677,2025-04-13,Wrong item
R21118,O27738,P0013,2025-04-18,No longer needed
R21119,O27738,P0994,2025-04-11,No longer needed
R21120,O27738,P0431,2025-04-09,Damaged item
R21121,O27746,P0056,2024-12-13,Late delivery
R21122,O27746,P0107,2024-12-09,No longer needed
R21123,O27746,P0254,2024-12-10,Wrong item
R21124,O27746,P0858,2024-12-09,Late delivery
R21125,O27748,P0764,2025-01-30,Late delivery
R21126,O27748,P0209,2025-01-24,No longer needed
R21127,O27751,P0104,2024-08-15,No longer needed
R21128,O27751,P0472,2024-08-05,Late delivery
R21129,O27751,P0292,2024-08-14,Wrong item
R21130,O27751,P0441,2024-08-13,No longer needed
R21131,O27764,P0715,2024-04-19,Late delivery
R21132,O27764,P0216,2024-04-19,Late delivery
R21133,O27764,P0420,2024-04-20,Damaged item
R21134,O27768,P0341,2023-11-25,Late delivery
R21135,O27768,P0791,2023-11-24,Late delivery
R21136,O27768,P0444,2023-11-21,Damaged item
R21137,O27768,P0617,2023-11-24,No longer needed
R21138,O27771,P0049,2024-06-08,Wrong item
R21139,O27771,P0033,2024-06-11,Wrong item
R21140,O27771,P0853,2024-06-16,Wrong item
R21141,O27774,P0976,2024-01-26,Late delivery
R21142,O27774,P0711,2024-01-21,Late delivery
R21143,O27774,P0580,2024-01-16,Damaged item
R21144,O27774,P0632,2024-01-17,Wrong item
R21145,O27774,P0479,2024-01-16,Late delivery
R21146,O27777,P0875,2023-07-12,Wrong item
R21147,O27777,P0564,2023-07-16,Wrong item
R21148,O27777,P0525,2023-07-09,Damaged item
R21149,O27777,P0551,2023-07-11,Wrong item
R21150,O27780,P0934,2024-07-26,No longer needed
R21151,O27780,P0456,2024-08-05,Wrong item
R21152,O27780,P0445,2024-07-23,Wrong item
R21153,O27780,P0404,2024-08-03,No longer needed
R21154,O27780,P0201,2024-07-29,Late delivery
R21155,O27794,P0690,2024-03-20,Damaged item
R21156,O27799,P0286,2023-10-29,No longer needed
R21157,O27799,P0165,2023-10-25,No longer needed
R21158,O27799,P0804,2023-10-28,Late delivery
R21159,O27799,P0420,2023-10-18,Late delivery
R21160,O27801,P0526,2024-02-17,No longer needed
R21161,O27801,P0689,2024-02-16,Late delivery
R21162,O27801,P0479,2024-02-27,Wrong item
R21163,O27803,P0264,2024-07-11,Damaged item
R21164,O27803,P0508,2024-07-17,Late delivery
R21165,O27803,P0947,2024-07-14,Damaged item
R21166,O27803,P0263,2024-07-14,Damaged item
R21167,O27803,P0868,2024-07-14,Damaged item
R21168,O27808,P0118,2024-07-01,Damaged item
R21169,O27824,P0085,2023-08-05,Late delivery
R21170,O27824,P0817,2023-08-11,No longer needed
R21171,O27824,P0390,2023-07-31,Wrong item
R21172,O27824,P0132,2023-08-08,Late delivery
R21173,O27826,P0275,2023-06-26,Late delivery
R21174,O27826,P0255,2023-06-25,No longer needed
R21175,O27826,P0423,2023-06-22,No longer needed
R21176,O27830,P0726,2024-08-14,Wrong item
R21177,O27830,P0766,2024-08-19,Damaged item
R21178,O27838,P0342,2024-08-18,Late delivery
R21179,O27841,P0377,2024-02-07,Late delivery
R21180,O27843,P0309,2025-04-06,Wrong item
R21181,O27843,P0946,2025-04-12,Wrong item
R21182,O27843,P0117,2025-04-10,Late delivery
R21183,O27843,P0225,2025-04-10,No longer needed
R21184,O27843,P0266,2025-03-31,Damaged item
R21185,O27844,P0092,2024-06-24,Late delivery
R21186,O27854,P0082,2023-11-19,Wrong item
R21187,O27854,P0001,2023-11-16,No longer needed
R21188,O27854,P0367,2023-11-10,No longer needed
R21189,O27854,P0287,2023-11-19,Wrong item
R21190,O27854,P0438,2023-11-07,No longer needed
R21191,O27863,P0856,2025-03-03,No longer needed
R21192,O27863,P0058,2025-03-05,Wrong item
R21193,O27863,P0416,2025-03-06,Late delivery
R21194,O27867,P0813,2024-08-10,No longer needed
R21195,O27869,P0923,2025-01-17,Late delivery
R21196,O27875,P0454,2024-09-10,Late delivery
R21197,O27875,P0856,2024-09-06,Late delivery
R21198,O27875,P0658,2024-09-07,No longer needed
R21199,O27875,P0233,2024-09-05,Damaged item
R21200,O27882,P0046,2024-04-29,No longer needed
R21201,O27882,P0256,2024-04-20,Late delivery
R21202,O27882,P0906,2024-04-17,No longer needed
R21203,O27883,P0490,2024-11-24,Damaged item
R21204,O27883,P0553,2024-11-25,Wrong item
R21205,O27888,P0434,2024-03-08,Damaged item
R21206,O27888,P0366,2024-03-09,No longer needed
R21207,O27888,P0657,2024-03-10,Wrong item
R21208,O27888,P0492,2024-03-17,No longer needed
R21209,O27893,P0171,2024-01-25,Damaged item
R21210,O27895,P0071,2024-03-14,Damaged item
R21211,O27895,P0918,2024-03-14,Damaged item
R21212,O27895,P0875,2024-03-18,Wrong item
R21213,O27895,P0444,2024-03-21,No longer needed
R21214,O27899,P0124,2023-07-06,No longer needed
R21215,O27917,P0066,2025-03-15,Wrong item
R21216,O27917,P0202,2025-03-14,Wrong item
R21217,O27917,P0767,2025-03-07,No longer needed
R21218,O27917,P0969,2025-03-14,No longer needed
R21219,O27917,P0755,2025-03-20,Wrong item
R21220,O27922,P0256,2024-01-19,Damaged item
R21221,O27922,P0508,2024-01-22,Late delivery
R21222,O27922,P0052,2024-01-29,Wrong item
R21223,O27933,P0234,2024-05-20,Damaged item
R21224,O27933,P0879,2024-05-18,No longer needed
R21225,O27933,P0181,2024-05-15,Late delivery
R21226,O27935,P0054,2024-08-10,Wrong item
R21227,O27936,P0680,2025-04-11,Late delivery
R21228,O27938,P0586,2024-01-21,No longer needed
R21229,O27938,P0099,2024-01-24,Wrong item
R21230,O27949,P0227,2024-12-27,Wrong item
R21231,O27949,P0215,2024-12-25,Late delivery
R21232,O27949,P0256,2024-12-23,No longer needed
R21233,O27952,P0483,2023-06-28,No longer needed
R21234,O27952,P0587,2023-06-26,No longer needed
R21235,O27952,P0759,2023-06-30,No longer needed
R21236,O27952,P0440,2023-06-30,Late delivery
R21237,O27952,P0481,2023-06-28,Wrong item
R21238,O27965,P0966,2023-05-25,Late delivery
R21239,O27965,P0343,2023-05-21,Damaged item
R21240,O27965,P0411,2023-05-23,Late delivery
R21241,O27965,P0194,2023-05-24,Late delivery
R21242,O27965,P0391,2023-05-29,Damaged item
R21243,O27966,P0705,2024-05-14,Wrong item
R21244,O27966,P0003,2024-05-02,Wrong item
R21245,O27966,P0183,2024-05-09,Late delivery
R21246,O27966,P0765,2024-05-03,No longer needed
R21247,O27975,P0927,2024-06-01,No longer needed
R21248,O27975,P0321,2024-05-28,Damaged item
R21249,O27978,P0732,2025-03-13,Damaged item
R21250,O27978,P0484,2025-03-10,Wrong item
R21251,O27978,P0112,2025-03-20,Late delivery
R21252,O27978,P0800,2025-03-14,Damaged item
