order_id,customer_id,order_date,total_amount,status
O27885,C02541,2024-07-26,724.24,Delivered
O27886,C02079,2024-09-25,193.78,Cancelled
O27887,C03398,2024-02-20,209.02,Cancelled
O27888,C04147,2024-03-05,1044.71,Returned
O27889,C03525,2024-12-14,567.39,Delivered
O27890,C04699,2023-09-08,223.26,Shipped
O27891,C01103,2023-06-26,893.7,Shipped
O27892,C00001,2024-06-16,270.54,Delivered
O27893,C03474,2024-01-17,307.52,Returned
O27894,C02304,2023-07-04,370.18,Delivered
O27895,C03007,2024-03-12,511.19,Returned
O27896,C03896,2023-06-25,833.3,Shipped
O27897,C01368,2023-06-07,201.38,Delivered
O27898,C03320,2024-01-30,566.76,Delivered
O27899,C04822,2023-06-27,128.45,Returned
O27900,C03452,2024-07-20,696.48,Delivered
O27901,C01055,2024-06-18,480.58,Cancelled
O27902,C01955,2023-05-25,428.97,Delivered
O27903,C00603,2024-08-04,608.97,Cancelled
O27904,C00310,2023-12-07,87.3,Shipped
O27905,C02491,2024-02-11,675.28,Cancelled
O27906,C02407,2023-10-06,1261.14,Delivered
O27907,C03243,2024-08-17,535.98,Shipped
O27908,C01816,2023-11-02,788.19,Cancelled
O27909,C01630,2024-12-18,349.04,Cancelled
O27910,C03259,2024-02-05,326.3,Delivered
O27911,C01907,2024-12-09,1037.82,Delivered
O27912,C00989,2023-12-28,824.03,Delivered
O27913,C03649,2024-07-29,642.74,Delivered
O27914,C03522,2024-10-10,193.91,Cancelled
O27915,C02989,2025-02-17,893.53,Cancelled
O27916,C02101,2023-05-16,314.55,Shipped
O27917,C02173,2025-03-06,882.18,Returned
O27918,C01264,2024-09-29,641.72,Shipped
O27919,C01166,2025-03-03,1193.05,Delivered
O27920,C02251,2024-08-28,719.66,Delivered
O27921,C00017,2025-01-01,569.96,Cancelled
O27922,C01502,2024-01-15,994.95,Returned
O27923,C03568,2023-05-26,409.63,Delivered
O27924,C04429,2023-11-29,1057.5,Shipped
O27925,C01294,2023-05-05,681.36,Delivered
O27926,C04419,2023-08-24,978.84,Cancelled
O27927,C03572,2023-07-26,919.39,Shipped
O27928,C02076,2024-01-20,1151.5,Shipped
O27929,C00963,2023-06-14,652.7,Cancelled
O27930,C00332,2023-09-29,169.63,Delivered
O27931,C03598,2023-05-28,925.36,Cancelled
O27932,C01013,2025-04-05,495.15,Shipped
O27933,C02534,2024-05-07,425.95,Returned
O27934,C00459,2023-11-10,450.37,Shipped
O27935,C02710,2024-08-06,42.19,Returned
O27936,C01802,2025-03-29,73.41,Returned
O27937,C03501,2023-05-12,697.07,Cancelled
O27938,C02634,2024-01-18,575.55,Returned
O27939,C03288,2024-07-15,1330.86,Cancelled
O27940,C02209,2023-10-26,62.77,Shipped
O27941,C00475,2024-06-30,408.72,Delivered
O27942,C01616,2024-07-27,1056.09,Delivered
O27943,C04377,2024-07-23,506.86,Shipped
O27944,C02735,2024-11-17,559.32,Delivered
O27945,C02619,2023-11-17,486.18,Delivered
O27946,C04418,2024-05-27,1105.07,Cancelled
O27947,C02711,2024-11-18,178.36,Delivered
O27948,C01994,2024-10-09,716.18,Cancelled
O27949,C03002,2024-12-14,611.98,Returned
O27950,C00900,2024-01-03,122.97,Delivered
O27951,C01552,2024-10-25,436.12,Shipped
O27952,C04834,2023-06-21,1228.61,Returned
O27953,C01996,2024-06-12,314.6,Cancelled
O27954,C00397,2023-11-23,1197.95,Shipped
O27955,C01323,2024-12-04,447.89,Delivered
O27956,C03703,2023-05-08,144.96,Delivered
O27957,C00115,2025-03-26,1511.07,Cancelled
O27958,C04030,2023-12-05,954.64,Shipped
O27959,C00623,2024-03-23,674.69,Delivered
O27960,C04331,2024-06-08,50.68,Delivered
O27961,C03258,2023-12-01,1484.27,Cancelled
O27962,C01523,2024-08-10,904.35,Shipped
O27963,C04350,2023-07-17,202.5,Delivered
O27964,C00622,2024-12-15,813.33,Shipped
O27965,C01580,2023-05-17,1546.91,Returned
O27966,C00501,2024-05-01,1405.4,Returned
O27967,C04469,2024-12-22,448.06,Cancelled
O27968,C02823,2024-06-23,129.6,Delivered
O27969,C04232,2024-07-31,277.92,Shipped
O27970,C02956,2024-09-10,431.55,Shipped
O27971,C02995,2023-06-14,252.98,Cancelled
O27972,C04763,2023-05-30,355.88,Cancelled
O27973,C03705,2024-11-10,420.8,Cancelled
O27974,C01937,2023-06-19,631.43,Shipped
O27975,C03558,2024-05-18,87.17,Returned
O27976,C01376,2023-10-21,1304.75,Cancelled
O27977,C02760,2023-08-14,154.56,Delivered
O27978,C02687,2025-03-06,968.43,Returned
O27979,C01428,2023-06-02,549.27,Returned
O27980,C01489,2023-07-12,556.16,Shipped
O27981,C02910,2023-12-23,651.14,Cancelled
O27982,C00892,2024-07-04,669.31,Shipped
O27983,C02411,2023-08-03,373.28,Cancelled
O27984,C03923,2024-12-21,1390.66,Shipped
O27985,C04980,2024-09-20,602.79,Returned
O27986,C02361,2023-12-08,567.5,Cancelled
O27987,C04136,2024-11-05,392.04,Returned
O27988,C01139,2024-11-12,1349.34,Returned
O27989,C00175,2024-12-02,902.81,Delivered
O27990,C00867,2023-12-05,640.1,Returned
O27991,C02082,2024-06-15,416.91,Delivered
O27992,C01783,2024-12-13,1354.88,Delivered
O27993,C03852,2024-06-11,659.56,Returned
O27994,C04885,2023-10-24,230.28,Shipped
O27995,C04241,2024-11-21,141.21,Shipped
O27996,C02665,2025-04-01,1551.73,Cancelled
O27997,C01850,2024-03-14,412.53,Cancelled
O27998,C01569,2024-01-06,822.17,Shipped
O27999,C02623,2024-01-04,658.42,Returned
O28000,C00890,2024-05-04,929.38,Cancelled
O28001,C03473,2023-10-31,134.38,Returned
O28002,C04871,2024-07-08,993.38,Returned
O28003,C01410,2024-02-08,88.74,Delivered
O28004,C03540,2024-07-23,259.13,Cancelled
O28005,C01936,2023-07-20,16.26,Shipped
O28006,C03730,2023-10-18,456.84,Cancelled
O28007,C01334,2024-10-02,364.32,Delivered
O28008,C04590,2023-06-06,385.3,Delivered
O28009,C04940,2024-01-04,1280.42,Cancelled
O28010,C00141,2023-11-08,447.66,Shipped
O28011,C04585,2023-06-22,52.32,Cancelled
O28012,C01138,2023-07-03,705.27,Shipped
O28013,C01035,2024-02-09,485.8,Returned
O28014,C02634,2023-06-13,394.86,Shipped
O28015,C04361,2023-08-18,233.58,Cancelled
O28016,C03842,2024-12-24,494.76,Cancelled
O28017,C02088,2024-06-15,588.8,Returned
O28018,C01587,2024-07-15,728.28,Returned
O28019,C02116,2024-08-21,135.15,Cancelled
O28020,C03532,2024-07-26,403.8,Shipped
O28021,C03285,2025-02-08,1068.98,Shipped
O28022,C04686,2024-07-16,741.84,Returned
O28023,C02332,2024-11-22,625.06,Returned
O28024,C03354,2024-07-09,215.02,Cancelled
O28025,C00308,2023-05-13,1116.6,Shipped
O28026,C00012,2023-09-22,126.52,Shipped
O28027,C01840,2024-02-07,383.99,Delivered
O28028,C03384,2023-11-06,284.98,Cancelled
O28029,C00762,2024-07-04,464.85,Delivered
O28030,C03326,2024-09-13,947.14,Cancelled
O28031,C02335,2024-05-26,415.69,Delivered
O28032,C02340,2023-10-19,349.15,Shipped
O28033,C01705,2023-04-19,1125.14,Cancelled
O28034,C04830,2023-07-25,1002.22,Returned
O28035,C00280,2024-07-12,669.79,Delivered
O28036,C03963,2023-09-21,319.22,Returned
O28037,C04482,2023-09-24,79.38,Delivered
O28038,C03105,2023-07-21,255.45,Delivered
O28039,C01722,2023-12-13,1143.44,Shipped
O28040,C00684,2023-06-14,101.73,Returned
O28041,C02338,2024-01-13,934.54,Cancelled
O28042,C03010,2024-10-30,1278.64,Delivered
O28043,C00068,2025-02-21,692.27,Returned
O28044,C01714,2024-01-18,498.81,Delivered
O28045,C00525,2024-08-03,390.71,Shipped
O28046,C00487,2023-12-10,525.87,Returned
O28047,C04533,2024-01-19,223.73,Cancelled
O28048,C00909,2025-03-10,511.22,Returned
O28049,C02759,2024-05-28,165.38,Delivered
O28050,C00864,2023-12-02,552.36,Returned
O28051,C04581,2025-03-02,497.85,Returned
O28052,C04751,2024-04-06,1655.64,Returned
O28053,C01492,2023-12-19,359.76,Delivered
O28054,C04062,2024-05-17,608.5,Delivered
O28055,C03430,2023-07-18,211.38,Returned
O28056,C04086,2023-12-26,578.04,Returned
O28057,C00340,2023-11-22,978.5,Returned
O28058,C02313,2024-10-13,699.0,Returned
O28059,C02198,2023-05-01,300.25,Delivered
O28060,C04128,2025-03-02,430.68,Delivered
O28061,C02714,2023-05-29,752.05,Shipped
O28062,C03234,2024-03-02,739.55,Cancelled
O28063,C04572,2024-09-14,285.84,Cancelled
O28064,C01755,2024-04-17,864.37,Shipped
O28065,C03259,2023-08-31,853.1,Returned
O28066,C04737,2024-01-27,1246.41,Delivered
O28067,C00936,2024-09-30,156.04,Delivered
O28068,C02722,2024-09-15,10.47,Cancelled
O28069,C00494,2023-04-11,931.58,Returned
O28070,C00335,2024-02-17,650.65,Cancelled
O28071,C02536,2023-07-19,1261.4,Delivered
O28072,C01191,2024-01-26,122.17,Returned
O28073,C00534,2023-07-05,166.84,Delivered
O28074,C00640,2025-01-17,1137.55,Returned
O28075,C00166,2024-09-22,1025.26,Cancelled
O28076,C01184,2023-06-26,1118.03,Shipped
O28077,C02973,2025-01-09,665.85,Cancelled
O28078,C04021,2023-05-20,16.91,Returned
O28079,C01684,2023-10-20,522.89,Shipped
O28080,C02934,2024-09-03,1202.91,Returned
O28081,C00345,2023-05-20,711.69,Cancelled
O28082,C00230,2024-12-16,761.02,Returned
O28083,C04895,2025-01-31,287.32,Returned
O28084,C04941,2024-04-07,393.12,Returned
O28085,C04582,2023-05-07,195.54,Shipped
O28086,C00054,2024-11-02,1403.21,Shipped
O28087,C04032,2023-12-29,1012.99,Cancelled
O28088,C01500,2023-06-24,1007.67,Delivered
O28089,C03949,2023-09-23,619.87,Returned
O28090,C03871,2024-03-01,1143.12,Returned
O28091,C01002,2023-05-28,972.4,Shipped
O28092,C01859,2024-12-31,351.42,Cancelled
O28093,C03182,2024-12-28,43.66,Delivered
O28094,C04884,2024-10-15,235.79,Cancelled
O28095,C03219,2025-03-24,551.48,Shipped
O28096,C03137,2023-10-25,400.59,Returned
O28097,C00970,2023-10-06,385.51,Shipped
O28098,C03036,2023-10-10,963.76,Returned
O28099,C01546,2023-09-14,793.18,Cancelled
O28100,C00218,2024-05-15,551.55,Delivered
O28101,C02904,2024-01-22,136.14,Returned
O28102,C03714,2024-07-23,199.46,Returned
O28103,C03700,2023-08-19,188.6,Returned
O28104,C00248,2024-08-01,31.05,Delivered
O28105,C02444,2024-07-01,170.0,Shipped
O28106,C01571,2024-04-26,248.94,Shipped
O28107,C00355,2025-02-15,424.77,Cancelled
O28108,C03559,2024-12-24,556.24,Cancelled
O28109,C02428,2024-10-07,110.98,Cancelled
O28110,C04492,2024-10-13,371.37,Cancelled
O28111,C01248,2024-01-23,672.91,Shipped
O28112,C02160,2024-03-23,743.4,Shipped
O28113,C02670,2023-12-30,205.64,Returned
O28114,C00791,2024-04-29,939.94,Shipped
O28115,C03797,2024-10-20,509.38,Cancelled
O28116,C00635,2023-10-21,505.08,Returned
O28117,C03159,2024-03-16,741.27,Cancelled
O28118,C01953,2023-07-02,819.4,Delivered
O28119,C02236,2025-02-24,101.25,Cancelled
O28120,C04411,2024-08-23,112.92,Delivered
O28121,C04668,2023-11-30,55.4,Returned
O28122,C03917,2024-03-18,382.01,Delivered
O28123,C03884,2023-06-29,463.76,Shipped
O28124,C02867,2023-06-16,286.9,Cancelled
O28125,C01669,2023-09-25,360.41,Delivered
O28126,C02240,2023-06-04,581.0,Delivered
O28127,C02676,2024-05-24,943.78,Cancelled
O28128,C03209,2025-03-18,515.55,Shipped
O28129,C02139,2024-11-22,233.38,Cancelled
O28130,C04156,2024-12-03,182.7,Cancelled
O28131,C02200,2024-03-11,309.45,Delivered
O28132,C02696,2023-08-07,573.0,Shipped
O28133,C04768,2024-05-01,481.27,Cancelled
O28134,C00818,2023-10-03,350.07,Cancelled
O28135,C03848,2023-11-25,357.0,Shipped
O28136,C02591,2024-12-28,339.2,Cancelled
O28137,C03801,2024-12-06,521.26,Cancelled
O28138,C01162,2025-03-18,78.82,Cancelled
O28139,C01033,2024-04-20,707.25,Cancelled
O28140,C04487,2025-03-16,650.76,Shipped
O28141,C00295,2023-05-01,669.77,Delivered
O28142,C04367,2024-05-03,210.3,Delivered
O28143,C02600,2025-03-27,552.66,Returned
O28144,C03397,2024-11-19,1156.09,Shipped
O28145,C02191,2024-09-04,130.14,Cancelled
O28146,C04740,2023-05-25,570.2,Returned
O28147,C03112,2023-06-26,355.17,Delivered
O28148,C03411,2025-04-08,331.32,Delivered
O28149,C01701,2023-05-22,325.5,Cancelled
O28150,C02364,2024-12-20,1050.0,Shipped
O28151,C03438,2024-06-02,275.96,Cancelled
O28152,C00857,2024-09-24,741.71,Cancelled
O28153,C03504,2024-05-13,152.2,Delivered
O28154,C01774,2024-12-31,642.85,Returned
O28155,C04545,2023-10-22,667.88,Returned
O28156,C00884,2024-04-30,918.46,Returned
O28157,C03190,2024-10-12,430.34,Cancelled
O28158,C04969,2024-11-05,422.64,Cancelled
O28159,C03242,2024-02-20,370.14,Cancelled
O28160,C00644,2023-05-10,643.56,Returned
O28161,C01406,2023-12-16,1093.96,Shipped
O28162,C04074,2024-09-07,256.76,Shipped
O28163,C00060,2024-01-14,98.4,Delivered
O28164,C01041,2024-07-11,360.12,Cancelled
O28165,C03761,2024-10-03,404.11,Cancelled
O28166,C03502,2023-09-09,409.92,Delivered
O28167,C02285,2024-11-02,599.28,Delivered
O28168,C04885,2024-04-17,390.96,Delivered
O28169,C03591,2024-10-05,1320.94,Delivered
O28170,C00827,2023-09-25,51.87,Returned
O28171,C04229,2023-12-14,435.88,Cancelled
O28172,C01400,2024-01-05,1210.96,Delivered
O28173,C04040,2023-12-24,531.37,Delivered
O28174,C01259,2023-11-03,108.77,Delivered
O28175,C03675,2024-09-26,1217.0,Cancelled
O28176,C04216,2023-05-16,744.84,Cancelled
O28177,C03893,2024-02-21,644.16,Shipped
O28178,C03895,2024-02-28,521.77,Shipped
O28179,C03802,2023-08-27,346.65,Returned
O28180,C02737,2024-06-26,900.54,Cancelled
O28181,C02196,2025-04-07,633.45,Cancelled
O28182,C03830,2023-10-24,711.12,Shipped
O28183,C04668,2023-08-22,829.27,Delivered
O28184,C04698,2024-05-29,376.77,Returned
O28185,C01008,2024-06-15,1044.53,Delivered
O28186,C03877,2023-05-20,973.04,Returned
O28187,C00596,2025-03-23,570.31,Shipped
O28188,C04228,2023-06-01,907.37,Returned
O28189,C02026,2024-08-12,415.98,Delivered
O28190,C00550,2024-12-02,457.22,Returned
O28191,C01898,2023-09-14,944.12,Returned
O28192,C00545,2023-06-24,729.32,Shipped
O28193,C03999,2023-07-03,1198.06,Cancelled
O28194,C01119,2023-10-28,480.88,Cancelled
O28195,C02203,2023-12-03,507.94,Shipped
O28196,C04179,2024-12-03,102.68,Shipped
O28197,C02241,2024-05-02,439.41,Cancelled
O28198,C01832,2024-09-12,88.66,Cancelled
O28199,C03840,2024-02-20,438.54,Shipped
O28200,C04781,2024-07-18,425.98,Delivered
O28201,C00505,2023-10-31,364.25,Cancelled
O28202,C01077,2025-03-19,288.94,Cancelled
O28203,C03477,2023-06-02,57.6,Delivered
O28204,C01299,2023-04-11,694.54,Shipped
O28205,C04029,2024-02-06,691.61,Cancelled
O28206,C00699,2023-10-09,146.37,Delivered
O28207,C03264,2024-09-07,894.93,Returned
O28208,C03963,2025-02-10,433.95,Returned
O28209,C01518,2024-02-10,153.85,Shipped
O28210,C00058,2023-05-14,719.57,Returned
O28211,C03624,2024-05-28,66.79,Delivered
O28212,C01739,2023-05-10,682.27,Delivered
O28213,C04334,2025-01-20,186.47,Delivered
O28214,C03017,2024-03-12,317.67,Shipped
O28215,C01208,2023-12-29,633.34,Returned
O28216,C04870,2023-10-11,806.87,Cancelled
O28217,C02173,2025-02-01,272.96,Delivered
O28218,C03768,2023-05-22,583.86,Cancelled
O28219,C04393,2024-03-06,1327.65,Shipped
O28220,C02962,2024-10-16,229.34,Delivered
O28221,C00752,2024-06-14,1019.5,Shipped
O28222,C00711,2023-12-04,802.92,Shipped
O28223,C03525,2024-01-03,791.39,Cancelled
O28224,C03693,2025-04-04,374.98,Delivered
O28225,C02700,2025-04-07,370.6,Returned
O28226,C04840,2024-04-27,360.76,Cancelled
O28227,C01422,2023-12-20,71.64,Cancelled
O28228,C01969,2024-07-27,140.12,Returned
O28229,C04851,2024-04-30,532.26,Returned
O28230,C03328,2025-01-20,392.45,Returned
O28231,C03414,2023-12-23,142.53,Delivered
O28232,C03906,2024-12-02,769.77,Cancelled
O28233,C04859,2024-05-13,414.04,Shipped
O28234,C00342,2023-12-24,179.21,Cancelled
O28235,C01353,2023-10-08,156.6,Shipped
O28236,C04240,2023-07-19,309.6,Cancelled
O28237,C04666,2025-01-20,660.78,Returned
O28238,C04215,2025-01-01,888.69,Returned
O28239,C04954,2023-11-28,648.99,Shipped
O28240,C03908,2025-03-28,975.8,Returned
O28241,C01551,2025-02-08,475.86,Returned
O28242,C02510,2024-01-28,847.11,Delivered
O28243,C02703,2024-05-10,400.04,Shipped
O28244,C02490,2024-09-03,429.99,Cancelled
O28245,C03221,2024-12-04,269.56,Cancelled
O28246,C01788,2024-09-15,737.08,Returned
O28247,C01938,2024-07-20,321.07,Shipped
O28248,C01709,2024-01-14,983.94,Returned
O28249,C01118,2025-01-22,709.05,Shipped
O28250,C00654,2024-04-05,815.26,Cancelled
O28251,C01939,2024-07-10,210.35,Cancelled
O28252,C03087,2023-11-16,86.25,Delivered
O28253,C00372,2023-08-10,283.76,Shipped
O28254,C02464,2024-02-04,528.14,Delivered
O28255,C00049,2024-07-09,736.83,Shipped
O28256,C02326,2024-01-09,214.62,Delivered
O28257,C03120,2024-01-29,99.86,Shipped
O28258,C02925,2024-03-18,331.14,Shipped
O28259,C03248,2025-01-18,86.63,Returned
O28260,C04588,2025-01-03,692.08,Delivered
O28261,C03380,2025-01-04,580.92,Shipped
O28262,C04596,2024-09-24,781.21,Shipped
O28263,C04653,2024-07-08,480.87,Delivered
O28264,C03636,2024-02-27,409.97,Cancelled
O28265,C03219,2024-12-20,842.97,Cancelled
O28266,C04911,2024-08-21,414.07,Returned
O28267,C04253,2024-09-25,256.32,Cancelled
O28268,C03177,2025-03-19,277.32,Delivered
O28269,C03170,2023-12-09,1321.51,Returned
O28270,C04958,2023-04-09,204.27,Shipped
O28271,C04260,2024-03-31,357.34,Returned
O28272,C01353,2023-11-24,76.5,Delivered
O28273,C01334,2024-03-19,668.02,Delivered
O28274,C00259,2023-07-12,356.61,Delivered
O28275,C03536,2024-05-08,212.7,Shipped
O28276,C04615,2024-12-22,345.79,Shipped
O28277,C04534,2024-03-21,159.08,Returned
O28278,C04667,2024-06-30,677.87,Shipped
O28279,C02796,2025-01-05,121.8,Delivered
O28280,C00602,2024-10-30,632.14,Delivered
O28281,C03985,2024-01-12,1328.74,Shipped
O28282,C01174,2025-01-18,297.82,Delivered
O28283,C04959,2023-09-02,125.35,Returned
O28284,C03277,2023-05-02,1025.04,Shipped
O28285,C01878,2023-07-06,14.54,Cancelled
O28286,C04960,2025-03-25,776.35,Cancelled
O28287,C00861,2024-07-14,164.46,Returned
O28288,C00232,2024-12-16,875.69,Delivered
O28289,C00565,2023-05-11,708.13,Shipped
O28290,C00639,2024-09-06,649.27,Delivered
O28291,C00185,2023-12-28,444.61,Delivered
O28292,C04453,2024-03-16,716.53,Delivered
O28293,C01203,2024-04-11,855.12,Cancelled
O28294,C02126,2024-05-07,380.86,Shipped
O28295,C02602,2024-01-09,386.36,Delivered
O28296,C00784,2025-03-09,192.84,Delivered
O28297,C01189,2025-01-12,597.54,Shipped
O28298,C04196,2023-04-28,1156.13,Returned
O28299,C03277,2024-10-13,630.47,Returned
O28300,C00678,2024-10-03,298.83,Shipped
O28301,C02730,2024-08-29,626.86,Delivered
O28302,C02086,2023-10-26,419.53,Delivered
O28303,C04520,2025-01-30,1163.23,Shipped
O28304,C00333,2024-04-09,21.65,Shipped
O28305,C04883,2025-02-23,344.09,Shipped
O28306,C04974,2023-07-04,266.42,Cancelled
O28307,C01885,2024-10-07,897.06,Returned
O28308,C02143,2024-05-09,1116.15,Delivered
O28309,C03618,2024-10-17,499.04,Cancelled
O28310,C03058,2024-03-01,790.98,Delivered
O28311,C02701,2024-06-13,788.46,Cancelled
O28312,C04954,2024-09-21,426.89,Delivered
O28313,C04073,2023-04-12,144.8,Delivered
O28314,C04482,2023-04-19,490.88,Shipped
O28315,C00893,2023-07-02,422.81,Cancelled
O28316,C01761,2023-05-23,690.36,Delivered
O28317,C04379,2024-08-16,264.2,Cancelled
O28318,C04387,2024-02-09,576.82,Returned
O28319,C04864,2024-03-08,110.42,Shipped
O28320,C02135,2023-05-30,259.5,Cancelled
O28321,C01959,2024-05-04,1064.8,Cancelled
O28322,C02756,2024-03-20,949.11,Returned
O28323,C03038,2024-12-14,1306.31,Cancelled
O28324,C01424,2024-11-30,634.82,Cancelled
O28325,C04521,2024-08-19,240.93,Returned
O28326,C00714,2024-06-19,703.53,Delivered
O28327,C02084,2025-03-17,1131.54,Cancelled
O28328,C03737,2025-01-24,148.65,Delivered
O28329,C02077,2024-11-02,485.86,Delivered
O28330,C04628,2024-12-30,350.72,Delivered
O28331,C02647,2023-05-25,200.06,Delivered
O28332,C02161,2024-10-25,1157.14,Shipped
O28333,C00187,2025-03-20,462.03,Shipped
O28334,C01331,2024-02-26,1485.6,Returned
O28335,C02096,2024-07-01,695.93,Returned
O28336,C04035,2023-09-16,491.46,Shipped
O28337,C03174,2025-02-11,570.13,Cancelled
O28338,C03115,2024-01-16,239.73,Returned
O28339,C02466,2024-01-05,610.4,Cancelled
O28340,C00232,2024-10-22,51.64,Delivered
O28341,C04738,2024-09-03,837.65,Returned
O28342,C00965,2024-01-24,313.87,Delivered
O28343,C04267,2023-08-27,507.7,Delivered
O28344,C02447,2024-02-07,1315.94,Returned
O28345,C04428,2025-02-16,483.05,Returned
O28346,C00419,2024-03-08,1117.89,Delivered
O28347,C03722,2023-09-13,1043.89,Delivered
O28348,C01549,2024-10-06,905.12,Returned
O28349,C04516,2024-02-12,59.73,Delivered
O28350,C02335,2024-02-15,209.95,Returned
O28351,C00271,2023-10-05,403.56,Delivered
O28352,C01681,2023-12-22,789.47,Cancelled
O28353,C04357,2023-05-23,369.48,Shipped
O28354,C02075,2024-08-20,12.81,Shipped
O28355,C00109,2023-08-03,502.6,Delivered
O28356,C02175,2023-10-17,479.38,Shipped
O28357,C04459,2024-03-10,938.19,Delivered
O28358,C03617,2024-06-16,717.56,Shipped
O28359,C01386,2023-06-01,302.79,Shipped
O28360,C01501,2024-12-02,1048.81,Cancelled
O28361,C00161,2024-07-07,295.34,Delivered
O28362,C04410,2024-03-08,248.28,Delivered
O28363,C00366,2024-05-11,638.05,Shipped
O28364,C02812,2023-08-03,1176.46,Cancelled
O28365,C03500,2023-04-22,887.8,Delivered
O28366,C04676,2023-06-11,122.63,Shipped
O28367,C01936,2023-08-26,389.01,Shipped
O28368,C04642,2023-11-28,1078.09,Returned
O28369,C01483,2025-03-09,345.48,Delivered
O28370,C02719,2024-10-02,468.02,Shipped
O28371,C00459,2023-09-17,913.85,Returned
O28372,C00789,2024-07-08,730.41,Returned
O28373,C03123,2024-01-24,830.49,Cancelled
O28374,C00605,2023-08-02,546.96,Shipped
O28375,C00598,2023-09-21,457.14,Shipped
O28376,C00782,2024-12-27,1123.33,Returned
O28377,C00738,2024-10-03,446.6,Returned
O28378,C00123,2024-07-10,102.44,Shipped
O28379,C01336,2024-08-22,23.5,Shipped
O28380,C00259,2025-02-26,700.53,Shipped
O28381,C03044,2025-03-10,350.3,Cancelled
O28382,C03204,2024-12-24,644.8,Returned
O28383,C03958,2024-01-29,1677.61,Cancelled
O28384,C03368,2024-12-10,622.59,Delivered
O28385,C01960,2024-09-02,661.66,Delivered
O28386,C01983,2023-10-06,512.38,Delivered
O28387,C02317,2025-02-28,87.32,Shipped
O28388,C00793,2023-07-08,357.32,Cancelled
O28389,C02520,2024-12-13,900.51,Returned
O28390,C03066,2024-07-25,1143.0,Cancelled
O28391,C00793,2024-05-01,195.0,Shipped
O28392,C00988,2025-01-23,398.59,Returned
O28393,C01984,2023-10-21,606.32,Shipped
O28394,C03529,2023-07-26,30.36,Cancelled
O28395,C01436,2023-09-02,172.81,Shipped
O28396,C02392,2024-08-30,50.99,Shipped
O28397,C01318,2024-02-03,536.49,Delivered
